customer ID,Trans date & time,merchant,category,amount,first name ,last name ,gender,street,city,state,zip,City pop,job,Dob,Trans num,approved
756,01-01-2019 09:48,fraud_Kling Inc,gas_transport,55.03,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,276896,Immunologist,12-03-1997,a89da9af95a8a0c61ab33f193a3dff68,0
757,01-01-2019 09:49,fraud_Deckow-O'Conner,grocery_pos,53.28,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,3224,"Engineer, electronics",22-08-1997,ffd3017613a04ad6df8eef09ca7b9531,0
758,01-01-2019 09:49,"fraud_Reilly, Heaney and Cole",gas_transport,68.84,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,1126,Furniture designer,06-07-1955,4cc7622432b7cab24715e898ce7da18d,0
759,01-01-2019 09:50,fraud_Erdman-Kertzmann,gas_transport,67.16,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,128715,Historic buildings inspector/conservation officer,25-05-1995,261eaad43b86b7fe6120bc49a8ce861b,0
760,01-01-2019 09:50,fraud_Kilback LLC,grocery_pos,79.9,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,639,Mechanical engineer,01-08-1982,1e01a91c411362b7a62917ff8632b36d,0
761,01-01-2019 09:50,"fraud_Schaefer, McGlynn and Bosco",gas_transport,66.26,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,1988,Environmental health practitioner,23-05-1978,0e4fb0770010848adfea72e10f878fd7,0
762,01-01-2019 09:51,"fraud_Johnston, Nikolaus and Maggio",grocery_net,58.89,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,6951,Learning disability nurse,18-06-1985,bc2046de7a2c392be2b7e901689f943c,0
763,01-01-2019 09:51,fraud_Schmitt Inc,gas_transport,62.03,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,6469,Trade mark attorney,12-04-1979,8f17d7ee177e7c0da6255844212a63b8,0
764,01-01-2019 09:51,fraud_Metz-Boehm,shopping_pos,658.55,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,47772,Equities trader,04-01-1966,18aabe3c70bcb95b9784198042b824ac,0
765,01-01-2019 09:52,"fraud_Huel, Hammes and Witting",grocery_pos,91.19,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,1051,Chief Operating Officer,21-11-1976,4a029eba7db79def23a58e1bee71e6b5,0
766,01-01-2019 09:52,fraud_Turner and Sons,shopping_pos,2.02,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,2661,Theatre director,14-11-1948,1a7b84c77787d1b494f06cf9b5634c47,0
767,01-01-2019 09:52,fraud_McGlynn-Heathcote,misc_net,1.7,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,2328,Applications developer,06-01-1942,8a43f00ff96a9d84b1bf6acf6098d7f6,0
768,01-01-2019 09:53,fraud_Schamberger-O'Keefe,grocery_pos,92.88,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,828,Scientific laboratory technician,30-08-1957,82dc39f839f98ec8661c49e379dd06d4,0
769,01-01-2019 09:53,"fraud_Lockman, West and Runte",grocery_pos,108.67,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,1897,Chief Operating Officer,19-04-1953,3ef1b7f532e92a75fab3ed00389aeff9,0
770,01-01-2019 09:53,fraud_Mohr-Bayer,shopping_net,767.18,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,248,Industrial/product designer,13-05-1968,870bcb4a789f5afcbf32fbe3f49abe89,0
771,01-01-2019 09:55,fraud_Conroy-Cruickshank,gas_transport,58.78,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,1523,Research scientist (physical sciences),03-06-1984,855dd4fa496bffc48da8ea9e3ad1ef5a,0
772,01-01-2019 09:55,fraud_Trantow PLC,grocery_net,62.92,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,965,Horticultural therapist,10-02-1982,3b81f13abf8df9c239a66253e25cbf1d,0
773,01-01-2019 09:56,fraud_Pouros-Haag,shopping_pos,6.9,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,19090,Science writer,30-05-1929,5ca28f1475390f4f0c91543c0f73b44f,0
774,01-01-2019 09:57,fraud_Pagac LLC,shopping_pos,4.49,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,3876,Senior tax professional/tax inspector,19-11-1960,58682959ab2d479cf68f344255d14fd3,0
775,01-01-2019 09:57,fraud_Dickinson-Rempel,misc_pos,2.51,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,26120,"Engineer, manufacturing",06-01-1954,b871ec395a68ab04ab57a57777f88e95,0
776,01-01-2019 09:57,fraud_Cummings LLC,gas_transport,64.2,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,28739,Futures trader,27-12-1999,f0bb50a78f9642c209ddb73d0da07828,0
777,01-01-2019 10:00,fraud_Wiza LLC,misc_pos,131.16,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,5950,Records manager,02-07-1971,65c3c16a9dc924aaa395b00ca2f2ea68,0
778,01-01-2019 10:00,fraud_Stracke-Lemke,grocery_pos,92.92,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,1131,Make,10-05-1959,a75ebc23871e6854831a5e196facee74,0
779,01-01-2019 10:00,fraud_Herzog Ltd,misc_pos,54.74,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,7155,"Engineer, control and instrumentation",23-03-1977,c9ac2273045ffbe1cd203f8f2b07ec2f,0
780,01-01-2019 10:01,fraud_Vandervort-Funk,grocery_pos,201.35,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,6951,Learning disability nurse,18-06-1985,2c8ce898aed60eb4fba793930f355979,0
781,01-01-2019 10:03,fraud_Parisian and Sons,gas_transport,53.3,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,60,Museum education officer,03-04-1942,c56dda8b062fd466a0e5beb348d0fde2,0
782,01-01-2019 10:06,fraud_Skiles-Ankunding,grocery_net,36.52,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,111,Careers information officer,13-06-2000,d5ff57efadeb2423551deb8cf761be2b,0
783,01-01-2019 10:06,"fraud_Raynor, Feest and Miller",gas_transport,68.67,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,1453,Toxicologist,15-02-1974,cca4340b6363e58f2985107267c29830,0
784,01-01-2019 10:06,"fraud_Yost, Block and Koepp",misc_pos,48.02,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,09-01-1980,83de05ba22003a898455e6f10ab7f4b6,0
785,01-01-2019 10:06,fraud_Volkman Ltd,misc_net,95.89,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,341,Accounting technician,18-12-1978,1326b061b54e8c20720833777e9ba690,0
786,01-01-2019 10:07,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,40.73,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,381459,Barista,03-01-1974,ed898e5e31e1a68b6859084e58a85a71,0
787,01-01-2019 10:07,"fraud_Little, Gutmann and Lynch",shopping_net,1.35,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,4913,Technical brewer,10-11-1966,6fa0ccfdd4069dbbb97970b16e9beeb1,0
788,01-01-2019 10:08,fraud_Cummings LLC,gas_transport,96.96,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,3487,Race relations officer,13-01-1960,0d4c9a1fe89e52ab38d4412cad553a1f,0
789,01-01-2019 10:08,"fraud_Greenholt, Jacobi and Gleason",gas_transport,73.11,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,276,"Scientist, audiological",06-05-1929,5ce83c0c43d6cacdfa5839da561f80a1,0
790,01-01-2019 10:08,fraud_Turcotte-Halvorson,misc_pos,23.17,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,126,Marketing executive,07-10-1992,cdef0856c7bc77e108e8083467f5e828,0
791,01-01-2019 10:08,fraud_Kutch and Sons,grocery_pos,105.68,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,2054,Operations geologist,04-08-1963,4dc0e807427c817a56e16446c1a8af9c,0
792,01-01-2019 10:08,fraud_Conroy-Cruickshank,gas_transport,49.18,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,932,"Physicist, medical",10-12-1954,653ecfe1e2a81e72aca943715d4c3fe8,0
793,01-01-2019 10:09,fraud_Schmitt Inc,gas_transport,63.05,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,13422,Commissioning editor,03-09-1961,91d8effc3001ee508f5ee56b38b2aa9e,0
794,01-01-2019 10:09,fraud_McDermott-Weimann,grocery_pos,97.45,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,1847,Tax inspector,26-10-1988,614bd8f2d4dbc5c2c754118911c1d681,0
795,01-01-2019 10:10,fraud_Huels-Nolan,gas_transport,70.17,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,341,Accounting technician,18-12-1978,eb302eff8b585b8084a2d2490284c174,0
796,01-01-2019 10:11,fraud_Jaskolski-Vandervort,misc_net,4.35,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,1517,Dealer,08-11-1951,ee7c0c461e8eba4a105b4c9620bc8369,0
797,01-01-2019 10:11,fraud_Koelpin and Sons,misc_net,3.06,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,493806,Musician,12-07-1980,77a90b057f780cb59a9d1d69e2e976ba,0
798,01-01-2019 10:12,fraud_Kuhic LLC,shopping_net,1.13,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,307,Make,13-08-1930,412f121533ca9719308e8b7f2556024b,0
799,01-01-2019 10:12,fraud_Kerluke PLC,misc_net,1.63,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,9772,Location manager,24-11-1989,a92c9646140f26bfe9415167a9799d9c,0
800,01-01-2019 10:12,fraud_DuBuque LLC,grocery_pos,155.06,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,2435,"Engineer, mining",09-04-1967,be16e504f49ada1319f390ed20a65bc9,0
801,01-01-2019 10:14,fraud_Miller-Harris,misc_net,10.96,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,7268,"Therapist, art",04-08-1988,33446b7d7a2c1a5c7bba9cc4851446e4,0
802,01-01-2019 10:14,fraud_Heaney-Marquardt,entertainment,22.32,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,17047,Building surveyor,29-01-1935,bb577d9698812575ad8ef0ba8d1a7116,0
803,01-01-2019 10:14,fraud_Skiles-Ankunding,grocery_net,30.79,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,21134,Dispensing optician,06-03-1984,f14ec9cec36aa2b4b9e45f7720061195,0
804,01-01-2019 10:15,fraud_Pfeffer LLC,grocery_net,47.34,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,75830,"Engineer, automotive",28-12-1974,33e4fd57f3695caf7aab8bba5a182b33,0
805,01-01-2019 10:15,fraud_Koepp-Witting,grocery_pos,151.43,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,215,Probation officer,22-11-1968,0d3b71f62e9372c1817f08cf9ce0c3c5,0
806,01-01-2019 10:15,fraud_Miller-Hauck,grocery_pos,56.96,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,5657,Clinical psychologist,29-04-1987,a36a4535bb54aa91570c053a6482863d,0
807,01-01-2019 10:16,fraud_Ernser-Lynch,food_dining,85.11,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,25459,"Teacher, special educational needs",22-02-1969,8eae2472463b9bd97e3d75dc80c62435,0
808,01-01-2019 10:16,fraud_Torp-Labadie,gas_transport,44.69,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,70,Prison officer,22-06-1956,70aab33a0d734b00b8e3eff43fb8652e,0
809,01-01-2019 10:16,fraud_Stracke-Lemke,grocery_pos,206.13,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,6508,Training and development officer,22-06-1981,ff8ab8216942c2cc38180d3fcb501a2e,0
810,01-01-2019 10:17,fraud_Koepp-Witting,grocery_pos,221.2,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,6951,Learning disability nurse,18-06-1985,a95bee687c3b7a3b1a9f73b1385acf52,0
811,01-01-2019 10:17,fraud_Kutch LLC,gas_transport,72.19,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,178,Warden/ranger,14-06-1983,0353ffd05c70eb525947db247c8f2698,0
812,01-01-2019 10:18,fraud_Kuhic Inc,grocery_pos,198.66,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,21125,"Administrator, charities/voluntary organisations",25-05-1985,8879d2830eb6b3c1571e748e3496d165,0
813,01-01-2019 10:19,fraud_Koepp-Parker,grocery_pos,180.26,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,601723,Prison officer,14-03-1986,fabd54f28454d2dfcff6db2663643969,0
814,01-01-2019 10:20,fraud_Vandervort-Funk,grocery_pos,97.74,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,632,Dealer,08-04-1989,ac3cb451bc537b9457a59a9fc98b4ee7,0
815,01-01-2019 10:20,"fraud_Jenkins, Hauck and Friesen",gas_transport,62.32,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,267,Facilities manager,29-01-2005,6344f8e13aac20a20b1090e1f9bbbd2f,0
816,01-01-2019 10:21,fraud_Kiehn Inc,grocery_pos,185.82,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,11432,Private music teacher,31-03-1986,35693cac29bbfbe9db6993d09c64f6be,0
817,01-01-2019 10:22,fraud_Heller-Langosh,gas_transport,68.35,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,1745,"Engineer, automotive",26-12-1973,56c969b1428752619cc5d609d8aebb8d,0
818,01-01-2019 10:26,"fraud_Bernier, Streich and Jewess",grocery_net,105.43,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,10076,"Surveyor, rural practice",16-12-1977,710ec4de0521050cf27b249a3468d20e,0
819,01-01-2019 10:26,fraud_Kiehn-Emmerich,grocery_pos,44.73,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,5196,Child psychotherapist,22-01-1978,58334cec8b1c8e0b4dea1df6a2fd0fff,0
820,01-01-2019 10:26,fraud_Cartwright-Harris,grocery_pos,80.02,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,1760,Occupational psychologist,20-01-1972,396810e508d0b24fd0d32a6d31ce0a79,0
821,01-01-2019 10:26,"fraud_Schmeler, Bashirian and Price",shopping_net,100.1,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,1858,Clinical biochemist,03-03-1984,21639c720ebc600b77a3a41e10cf65d7,0
822,01-01-2019 10:27,"fraud_Labadie, Treutel and Bode",shopping_net,26.29,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,47772,Equities trader,04-01-1966,413d24464d7b5327c430d7e9d354079d,0
823,01-01-2019 10:27,fraud_Rempel Inc,shopping_net,118.62,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,914,Health and safety adviser,26-07-1944,8cc2950e6a78c9e1d5a787eefa3b7fd0,0
824,01-01-2019 10:29,fraud_Auer-West,shopping_net,1433.54,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,1288,Barrister,01-05-1936,cdf73aea45a42592972ad9668315b8c2,0
825,01-01-2019 10:30,"fraud_Johnston, Nikolaus and Maggio",grocery_net,66.45,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,3776,Sport and exercise psychologist,12-09-1976,d177a4447ebd0b6e2f0d143ffd38656a,0
826,01-01-2019 10:30,"fraud_Zboncak, Rowe and Murazik",shopping_net,5.74,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,759,"Geologist, engineering",28-03-1957,c0d80cf33efb7a863fb576a68a7b352f,0
827,01-01-2019 10:32,"fraud_Kuhic, Bins and Pfeffer",shopping_net,76.47,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,1988,Environmental health practitioner,23-05-1978,fc1ab1595751e826a678cc53cea1c9e8,0
828,01-01-2019 10:34,"fraud_Cremin, Hamill and Reichel",misc_pos,35.77,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,9521,"Teacher, English as a foreign language",19-10-1977,3a3ab0fef7387a91953aabb0cb68ddec,0
829,01-01-2019 10:35,fraud_Kozey-Boehm,shopping_net,270.5,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,9034,"Therapist, occupational",02-03-1969,ad10daf4ef5d42a3e299ba9dbaef4bfe,0
830,01-01-2019 10:35,fraud_Koepp-Parker,grocery_pos,85.35,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,632,Dealer,08-04-1989,31b26b76573eeb9998288cfb0c86eda2,0
831,01-01-2019 10:37,fraud_Bauch-Raynor,grocery_pos,146.33,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,128,Education administrator,21-02-1966,67e41c2fc02089fcde1e7db628222949,0
832,01-01-2019 10:37,"fraud_Gottlieb, Considine and Schultz",shopping_net,98.25,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,291,Television floor manager,01-05-1991,09ff95735599c451383800275511e104,0
833,01-01-2019 10:38,fraud_Schmidt and Sons,shopping_net,93.84,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,286,Chief of Staff,09-03-1989,ee722c57971d39c0c2140a182e5c9f41,0
834,01-01-2019 10:40,fraud_Hudson-Grady,shopping_pos,7.29,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,463,"Nurse, mental health",31-05-1948,30209367f2bb4608201c43fd3770e6ba,0
835,01-01-2019 10:40,fraud_Heidenreich PLC,grocery_pos,58.91,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,238602,"Scientist, research (maths)",14-05-1993,78cbbda3295cd3dd692a312c4bffdfc7,0
836,01-01-2019 10:41,"fraud_Heller, Gutmann and Zieme",grocery_pos,120.69,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,597,Forensic psychologist,19-05-1961,b911ea13d191fbe87b8febbf7674397b,0
837,01-01-2019 10:42,fraud_Kemmer-Reinger,grocery_net,112.11,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,5577,Geochemist,30-12-1964,b3821494ecf453c06e9d2fa3f62584fd,0
838,01-01-2019 10:42,fraud_Huels-Hahn,gas_transport,64.39,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,470,Music tutor,07-04-1965,f430f41fa821c1c15ad3ac0955bde635,0
839,01-01-2019 10:44,fraud_Stoltenberg-Beatty,shopping_pos,6.73,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,6284,Secondary school teacher,27-03-1936,5f4dd6f10f60573fab4b48ad959e8d7e,0
840,01-01-2019 10:45,"fraud_Streich, Hansen and Veum",gas_transport,72.54,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,1909,Mining engineer,22-08-1954,73a3ea7a0aeaecc5796d55e3a70bd4d4,0
841,01-01-2019 10:45,fraud_DuBuque LLC,grocery_pos,176.63,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,224256,Paramedic,29-08-1985,17b19b638a84495b28677e1072c4ea24,0
842,01-01-2019 10:45,fraud_Kuphal-Bartoletti,misc_net,2.55,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,493,"Surveyor, minerals",13-09-1940,cf2616223a657877fdd6510251f789bd,0
843,01-01-2019 10:46,fraud_Smitham-Schiller,grocery_net,88.26,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,42817,Planning and development surveyor,28-05-1982,eb43b531dcc75ab6d2be32f14572ad5a,0
844,01-01-2019 10:47,"fraud_Adams, Kovacek and Kuhlman",grocery_net,47.54,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,1302,Dealer,18-10-1976,8b84871f95118c170b525195e68d8c03,0
845,01-01-2019 10:47,"fraud_Casper, Hand and Zulauf",grocery_pos,104.72,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,413574,Bookseller,18-06-1968,4f61756a16037aa6f4acdc5616a42793,0
846,01-01-2019 10:47,fraud_Kilback LLC,grocery_pos,49.12,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,248858,Video editor,28-01-1971,0bfa98acb39d2e81a0ecb500028b0343,0
847,01-01-2019 10:48,fraud_Rempel PLC,grocery_net,55.95,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,43102,Health visitor,27-11-1950,dd678f60720c82d31378270dbe55f0da,0
848,01-01-2019 10:49,fraud_McGlynn-Jaskolski,misc_pos,19.96,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,7155,"Engineer, control and instrumentation",23-03-1977,1432a50e6fbefe0ae8d8a72a8e907ee0,0
849,01-01-2019 10:50,fraud_Goodwin-Nitzsche,grocery_pos,118.12,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,191096,"Scientist, physiological",06-04-1964,f19ec0a7b2267036ee97a33683a6514d,0
850,01-01-2019 10:50,fraud_Cummerata-Jones,gas_transport,72.28,Robert,Velazquez,M,3136 Silva Stream,Parker,CO,80138,84861,Materials engineer,10-03-1932,76ee8e0c687d52059a9bf7c0c9370abc,0
851,01-01-2019 10:51,"fraud_Tillman, Dickinson and Labadie",gas_transport,44.16,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,642,Building services engineer,30-08-1946,15d823989ed8a6ae6d8e0734ca9f01b0,0
852,01-01-2019 10:52,fraud_Hills-Witting,shopping_net,8.24,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,427,Mining engineer,05-02-1951,f21f676cca5dfc52b12445acbc088d18,0
853,01-01-2019 10:52,fraud_Miller-Harris,misc_net,7.81,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,673342,Trading standards officer,01-11-1946,10556d7be92c2374dd100290f9bff871,0
854,01-01-2019 10:52,fraud_Bradtke PLC,grocery_pos,71.65,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,14742,Teaching laboratory technician,26-02-1993,8c20f0d0753df7a63a644ad46d98aa08,0
855,01-01-2019 10:53,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,1.86,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,470,Music tutor,07-04-1965,6c49894f3890c914a0f555ec09947f91,0
856,01-01-2019 10:53,fraud_Dickinson Ltd,misc_pos,4.64,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,1196,"Librarian, academic",11-06-1958,1a991fc524118b9ab2d35ea477efd852,0
857,01-01-2019 10:53,fraud_Denesik and Sons,shopping_pos,8.07,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,47772,Equities trader,04-01-1966,cc4998afaa3135b4936732349282e1ce,0
858,01-01-2019 10:53,fraud_Lockman Ltd,grocery_pos,94.37,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,632,Dealer,08-04-1989,9c426a6dccbe7fdbdf9fc08293f50646,0
859,01-01-2019 10:54,fraud_Erdman-Kertzmann,gas_transport,64.52,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,571,Accounting technician,16-09-1967,c2f66ecf9af8789b45c4cf65d746b41b,0
860,01-01-2019 10:55,fraud_Emard Inc,gas_transport,74.15,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,761,Chief Marketing Officer,30-06-1943,573e840dfaa710256a6bce035d840630,0
861,01-01-2019 10:56,fraud_Emard Inc,gas_transport,45.95,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,85,"Research officer, political party",01-09-1984,3b839d88dbaefcbbdd1582cbab25f775,0
862,01-01-2019 10:57,fraud_Schmeler Inc,misc_pos,1.13,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,37,"Lecturer, further education",01-01-1958,7d44bb9f4bff0baee47628d5f7d29f95,0
863,01-01-2019 10:58,fraud_Pacocha-O'Reilly,grocery_pos,147.49,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,1791,Corporate investment banker,26-07-1965,724db45025e0ea5964d5c38173cb0b29,0
864,01-01-2019 10:59,fraud_Goyette Inc,shopping_net,1.12,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,1271,"Producer, radio",14-08-1958,7d82687d8ac3a8329abefcffdb6f5265,0
865,01-01-2019 10:59,fraud_Kunze Inc,grocery_pos,193.5,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,224256,Paramedic,29-08-1985,1f03ebed927af822b499d0cc64686450,0
866,01-01-2019 10:59,"fraud_Olson, Becker and Koch",gas_transport,64.71,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,71485,Leisure centre manager,19-07-1974,fcd2317a375c66db7fe9d3bb8f19ac34,0
867,01-01-2019 11:02,"fraud_Rippin, Kub and Mann",misc_net,1.43,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,3343,Theatre manager,08-06-1990,f7cbaef2f3acd39cb58b1d3789c4f9f4,0
868,01-01-2019 11:02,"fraud_Parisian, Schiller and Altenwerth",misc_net,6.79,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,73,Product designer,10-02-1935,56c81fc5198cf35619ddfff533af2298,0
869,01-01-2019 11:02,"fraud_Jenkins, Hauck and Friesen",gas_transport,40.63,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,1679,Psychiatric nurse,02-05-1986,d7f75180d77d8ebdcf6ce6531e036902,0
870,01-01-2019 11:03,fraud_Volkman-Predovic,shopping_net,43.26,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,571,Quarry manager,07-03-1931,e4084664b9be4441b1547a9aa1bbf231,0
871,01-01-2019 11:05,"fraud_Zieme, Bode and Dooley",gas_transport,59.39,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,28425,Podiatrist,09-06-2000,84ab08e6c1254fc44be248299a10e748,0
872,01-01-2019 11:05,fraud_Mraz-Herzog,gas_transport,62.6,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,23805,Copy,22-02-1970,f423e9a6205ae6ffb9e8bbc07cc2cbf4,0
873,01-01-2019 11:05,fraud_Boyer PLC,misc_pos,50.47,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,50835,Environmental consultant,30-01-1986,f20fe1b14149da7d1a22a3e4d3b95077,0
874,01-01-2019 11:05,fraud_Dooley-Thompson,misc_net,1.85,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,69793,Control and instrumentation engineer,08-12-1953,fd9d751fad8e1f9cf1d3eed07e1d66ec,0
